id,file_name,#instances,#categories,shooting angle,complete or partial ,color,category_name,segmentation,area,bbox,iscrowd
1425,001425.jpg,1,1,rear,partial,gray,dent,"[[246.55, 902.48, 209.94, 907.43, 176.31, 916.33, 161.47, 921.28, 143.66, 928.2, 125.85, 936.12, 112.99, 944.03, 97.16, 950.96, 82.32, 959.86, 68.47, 967.78, 54.62, 975.69, 43.74, 986.57, 30.88, 999.43, 32.91, 1000.0, 372.05, 1000.0, 373.19, 999.43, 379.12, 984.59, 386.05, 970.74, 374.17, 955.9, 360.32, 949.97, 345.48, 945.02, 329.65, 939.09, 313.83, 933.15, 297.01, 925.23, 282.17, 916.33, 260.4, 909.41]]",22817.0,"[30.88, 902.48, 355.17, 97.52]",0
1426,001426.jpg,1,1,rear,partial,silver,dent,"[[0.0, 762.89, 16.5, 757.39, 34.3, 751.82, 56.55, 745.15, 75.46, 736.25, 92.14, 725.13, 111.06, 714.0, 126.63, 706.21, 141.09, 697.32, 155.55, 686.19, 171.13, 677.29, 187.81, 673.95, 201.16, 685.08, 202.28, 706.21, 194.49, 725.13, 182.25, 751.82, 172.24, 768.51, 162.23, 784.09, 152.22, 800.77, 143.32, 818.57, 132.19, 834.15, 122.18, 848.61, 107.72, 866.41, 99.93, 885.32, 89.92, 899.78, 75.46, 912.02, 45.42, 925.37, 25.4, 935.38, 6.49, 946.5, 0.0, 949.75]]",28788.0,"[0.0, 673.95, 202.28, 275.8]",0
1427,001427.jpg,9,5,rear,partial,orange,lamp broken,"[[176.0, 808.22, 170.84, 820.28, 162.22, 843.53, 157.05, 858.17, 151.02, 876.26, 146.72, 891.77, 144.13, 905.55, 142.41, 918.47, 142.41, 935.69, 145.0, 948.61, 155.6, 939.8, 169.7, 954.1, 163.5, 991.8, 163.08, 999.43, 189.78, 999.43, 202.7, 993.4, 213.9, 986.51, 225.1, 978.76, 238.02, 971.01, 250.08, 965.84, 267.3, 963.26, 281.95, 963.26, 294.87, 964.98, 309.51, 964.98, 320.71, 952.92, 326.74, 938.28, 333.63, 918.47, 339.66, 900.38, 342.24, 884.88, 343.96, 868.51, 343.96, 851.28, 343.1, 831.47, 342.24, 818.55, 341.38, 803.91, 340.52, 779.79, 340.52, 761.71, 336.21, 747.92, 325.87, 734.14, 317.26, 722.95, 309.51, 708.3, 303.48, 696.24, 290.56, 697.97, 280.22, 708.3, 274.19, 721.22, 269.03, 733.28, 264.72, 747.06, 258.69, 759.12, 244.05, 769.46, 227.68, 775.49, 214.76, 777.21, 200.12, 778.93, 188.92, 785.82]]",39863.0,"[142.41, 696.24, 201.55, 303.19]",0
1428,001428.jpg,2,1,side,partial,gray,dent,"[[421.48, 406.84, 429.23, 419.76, 437.85, 434.4, 443.88, 449.91, 444.74, 464.55, 443.88, 479.19, 438.71, 497.28, 434.4, 511.92, 430.96, 528.29, 428.37, 546.37, 426.65, 564.46, 425.79, 577.38, 425.79, 591.16, 424.93, 606.67, 424.07, 623.03, 418.04, 635.09, 399.09, 639.4, 386.17, 641.98, 373.25, 642.84, 359.47, 642.84, 348.27, 635.95, 344.82, 621.31, 343.1, 608.39, 340.52, 594.61, 340.52, 580.83, 343.96, 565.32, 349.99, 553.26, 356.88, 539.48, 363.77, 528.29, 371.52, 515.37, 377.55, 503.31, 381.86, 483.5, 386.17, 469.72, 388.75, 456.8, 393.92, 439.57, 399.09, 427.51, 403.39, 412.87]]",15015.0,"[340.52, 406.84, 104.22, 236.0]",0
1429,001429.jpg,1,1,Unknown,partial,gray,dent,"[[406.61, 728.38, 404.01, 743.99, 400.54, 757.87, 400.54, 771.74, 414.41, 775.21, 421.35, 763.07, 428.29, 750.93, 432.63, 736.18, 434.36, 723.17, 423.09, 716.24, 409.21, 717.97]]",1333.0,"[400.54, 716.24, 33.82, 58.97]",0
1430,001430.jpg,1,1,front,partial,green,dent,"[[147.89, 950.51, 144.05, 952.24, 140.22, 953.39, 137.15, 953.58, 132.55, 953.96, 129.48, 953.96, 126.22, 954.15, 123.15, 954.92, 119.32, 956.45, 116.63, 959.33, 115.1, 962.4, 114.52, 966.23, 114.72, 969.3, 118.55, 971.03, 123.34, 971.03, 127.37, 970.45, 131.4, 968.53, 134.08, 967.38, 137.15, 966.42, 140.41, 965.27, 143.09, 963.36, 146.35, 962.78, 148.85, 964.7, 150.19, 968.15, 150.38, 971.03, 150.0, 974.86, 148.46, 977.74, 146.93, 981.76, 146.16, 985.98, 145.97, 989.63, 145.59, 993.84, 144.82, 997.49, 144.51, 1000.0, 162.14, 1000.0, 163.08, 999.43, 163.5, 991.8, 169.7, 954.1, 162.84, 956.26, 160.54, 958.37, 158.43, 960.86, 156.9, 963.55, 155.94, 960.48, 156.52, 956.84, 157.28, 953.58, 157.47, 949.74, 157.47, 945.91, 154.02, 943.42]]",1321.0,"[114.52, 943.42, 55.18, 56.58]",0
1431,001431.jpg,1,1,side,partial,yellow,dent,"[[4.26, 700.65, 25.4, 692.87, 59.88, 678.4, 75.46, 667.28, 88.81, 656.15, 105.49, 643.92, 119.96, 633.91, 138.87, 617.22, 152.22, 602.76, 168.9, 589.41, 185.59, 578.28, 201.16, 569.38, 217.85, 562.71, 235.65, 556.03, 251.22, 548.25, 271.25, 538.24, 286.82, 531.56, 320.2, 508.2, 333.55, 497.07, 354.68, 489.29, 363.58, 503.75, 352.46, 534.9, 330.21, 579.4, 311.3, 618.33, 306.85, 635.02, 300.17, 652.82, 293.5, 670.62, 284.6, 686.19, 266.8, 714.0, 242.32, 745.15, 76.57, 855.28, 0.0, 894.52, 0.0, 715.95]]",61496.0,"[0.0, 489.29, 363.58, 405.23]",0
1432,001432.jpg,3,1,front,partial,silver,dent,"[[22.24, 2.71, 30.28, 10.17, 45.22, 21.09, 54.41, 26.26, 62.45, 30.28, 74.52, 36.03, 84.29, 41.2, 94.63, 46.37, 104.97, 50.96, 114.16, 56.13, 123.35, 60.73, 130.82, 66.48, 136.57, 74.52, 144.03, 79.11, 153.23, 80.26, 164.72, 85.43, 173.33, 91.18, 181.95, 98.65, 188.27, 104.97, 194.02, 113.58, 189.42, 124.5, 178.5, 133.12, 169.89, 140.01, 161.27, 148.06, 148.63, 161.27, 142.88, 170.46, 137.71, 179.08, 134.27, 187.12, 130.25, 195.16, 119.33, 195.16, 106.12, 193.44, 97.5, 191.14, 87.73, 188.27, 77.39, 184.82, 65.33, 181.38, 56.71, 179.08, 43.5, 175.06, 34.3, 171.61, 23.39, 166.44, 14.2, 161.27, 9.6, 150.93, 9.02, 140.59, 8.45, 129.67, 6.73, 117.61, 5.58, 106.69, 5.0, 97.5, 4.43, 88.31, 2.71, 76.24, 2.13, 67.62, 1.56, 59.01, 2.13, 50.39, 6.15, 41.77, 9.6, 32.01, 12.47, 23.39, 13.05, 14.77]]",22312.0,"[1.56, 2.71, 192.46, 192.45]",0
1433,001433.jpg,1,1,Unknown,partial,silver,dent,"[[125.07, 422.09, 114.73, 420.94, 101.52, 418.65, 92.9, 418.07, 81.99, 416.35, 69.35, 413.48, 56.71, 409.45, 42.92, 406.01, 33.73, 403.14, 23.39, 398.54, 14.77, 394.52, 6.73, 389.92, 2.71, 381.3, 2.13, 369.81, 3.28, 360.62, 6.73, 352.0, 11.9, 344.54, 18.22, 338.22, 27.98, 333.05, 37.18, 330.75, 48.67, 329.02, 61.3, 329.02, 72.8, 329.02, 86.01, 329.02, 95.78, 329.02, 104.39, 330.75, 112.44, 334.77, 118.18, 341.66, 123.35, 350.28, 128.52, 360.62, 132.54, 369.24, 133.69, 377.86, 133.69, 387.62, 133.69, 397.96, 132.54, 406.58]]",9687.0,"[2.13, 329.02, 131.56, 93.07]",0
1434,001434.jpg,2,2,side,partial,blue,scratch,"[[157.25, 9.03, 167.01, 6.73, 176.78, 3.85, 197.7, 0.0, 382.77, 0.0, 391.07, 1.56, 400.84, 5.0, 416.35, 22.24, 416.35, 37.75, 414.63, 46.94, 405.43, 52.11, 395.09, 53.26, 386.47, 54.41, 377.28, 55.56, 366.37, 55.56, 350.28, 56.13, 339.37, 56.13, 329.02, 56.13, 320.41, 56.71, 307.19, 57.28, 296.28, 58.43, 287.09, 59.01, 278.47, 60.16, 269.28, 60.73, 260.08, 61.3, 251.47, 61.88, 239.98, 61.88, 229.63, 61.88, 218.14, 61.88, 205.51, 60.16, 198.61, 52.69, 191.72, 45.22, 184.82, 39.47, 176.78, 33.73, 169.89, 27.98, 162.99, 22.24]]",13518.0,"[157.25, 0.0, 259.1, 61.88]",0
1435,001435.jpg,4,2,side,partial,white,scratch,"[[568.9, 0.0, 574.98, 12.92, 589.21, 29.52, 596.32, 49.68, 610.55, 68.65, 640.19, 82.88, 661.54, 92.36, 680.51, 89.99, 700.67, 85.25, 719.64, 84.06, 740.98, 86.44, 758.77, 95.92, 778.93, 107.78, 796.72, 117.27, 813.32, 127.94, 831.1, 130.31, 850.08, 130.31, 867.86, 120.82, 883.28, 110.15, 889.21, 88.81, 883.28, 71.02, 877.35, 49.68, 870.23, 30.7, 848.89, 11.73, 831.83, 0.0]]",27882.0,"[568.9, 0.0, 320.31, 130.31]",0
1436,001436.jpg,4,2,side,partial,white,scratch,"[[323.35, 535.84, 306.87, 541.04, 291.26, 552.32, 279.98, 563.59, 266.97, 580.07, 257.43, 592.21, 248.76, 603.49, 234.88, 613.89, 222.74, 619.97, 209.73, 625.17, 194.99, 629.51, 181.11, 635.58, 168.1, 641.65, 156.83, 650.32, 149.02, 661.6, 151.88, 667.0, 772.08, 667.0, 777.81, 655.52, 776.95, 642.52, 761.34, 639.05, 748.33, 635.58, 736.18, 629.51, 717.97, 625.17, 703.23, 623.43, 686.75, 623.43, 663.33, 619.1, 645.12, 614.76, 631.24, 609.56, 616.5, 604.35, 604.35, 597.42, 594.81, 585.27, 601.75, 573.13, 616.5, 569.66, 629.51, 567.93, 640.78, 557.52, 649.45, 547.11, 643.38, 534.1, 620.83, 525.43, 604.35, 522.83, 583.54, 519.36, 560.12, 516.76, 533.24, 515.02, 508.95, 515.02, 482.93, 515.02, 459.51, 515.02, 427.42, 515.02, 404.87, 515.02, 381.46, 517.62, 365.85, 520.23, 352.84, 523.69]]",62648.0,"[149.02, 515.02, 628.79, 151.98]",0
1437,001437.jpg,5,2,side,partial,white,scratch,"[[89.18, 515.26, 91.16, 520.56, 94.15, 525.2, 97.13, 529.51, 91.5, 535.8, 85.86, 536.14, 80.56, 537.79, 74.27, 540.11, 67.97, 542.43, 62.67, 544.42, 57.7, 545.41, 52.07, 546.74, 46.77, 548.39, 41.47, 549.72, 36.16, 551.05, 30.2, 553.03, 23.24, 554.69, 18.6, 551.71, 17.28, 546.74, 16.28, 541.77, 14.63, 535.47, 12.31, 530.17, 10.32, 525.2, 5.68, 521.89, 4.36, 526.86, 6.34, 531.5, 8.66, 536.47, 9.0, 541.44, 10.98, 548.73, 13.63, 553.36, 17.28, 557.34, 22.25, 558.67, 32.85, 558.33, 37.49, 555.68, 42.79, 555.02, 48.09, 554.69, 53.39, 554.36, 59.36, 553.03, 64.33, 551.05, 76.24, 549.06, 87.16, 545.61, 95.78, 545.04, 104.97, 541.02, 107.4, 534.48, 108.72, 529.18, 110.05, 524.21, 111.71, 518.91, 112.37, 513.27]]",1211.0,"[4.36, 513.27, 108.01, 45.4]",0
1438,001438.jpg,1,1,side,partial,white,dent,"[[669.16, 540.55, 688.12, 538.07, 708.73, 533.13, 723.57, 529.83, 736.77, 525.71, 749.13, 523.23, 765.62, 517.46, 777.99, 513.34, 790.36, 507.57, 801.9, 501.8, 814.26, 493.55, 824.98, 486.96, 837.35, 478.71, 847.24, 470.47, 859.61, 467.17, 874.45, 465.52, 888.46, 463.87, 904.13, 463.05, 917.32, 463.05, 932.16, 461.4, 953.6, 461.4, 965.96, 459.75, 979.98, 455.63, 993.99, 453.16, 1000.0, 452.36, 1000.0, 462.32, 998.12, 465.52, 984.1, 471.29, 969.26, 474.59, 968.44, 491.08, 970.91, 507.57, 971.73, 519.94, 968.44, 534.78, 958.54, 545.49, 947.0, 567.75, 941.23, 580.95, 927.21, 588.37, 914.02, 589.19, 900.01, 592.49, 884.34, 608.98, 871.98, 617.22, 860.43, 624.64, 849.72, 631.24, 834.05, 635.36, 818.39, 638.66, 803.55, 639.48, 776.95, 642.52, 761.34, 639.05, 748.33, 635.58, 736.18, 629.51, 717.97, 625.17, 703.23, 623.43, 686.75, 623.43, 663.33, 619.1, 645.12, 614.76, 631.24, 609.56, 616.5, 604.35, 604.35, 597.42, 594.81, 585.27, 601.75, 573.13, 616.5, 569.66, 629.51, 567.93, 640.78, 557.52, 649.45, 547.11]]",40618.0,"[594.81, 452.36, 405.19, 190.16]",0
1439,001439.jpg,1,1,side,partial,blue,dent,"[[196.71, 86.58, 201.16, 103.27, 194.02, 113.58, 189.42, 124.5, 178.5, 133.12, 169.89, 140.01, 161.27, 148.06, 158.89, 161.12, 154.44, 177.8, 146.65, 193.38, 136.64, 220.08, 133.3, 237.87, 131.08, 255.67, 129.97, 274.59, 129.97, 292.38, 132.19, 312.41, 136.64, 331.32, 141.09, 349.12, 143.32, 366.92, 144.43, 384.72, 144.43, 406.97, 144.43, 426.99, 145.54, 443.68, 156.67, 461.48, 171.13, 472.6, 188.93, 483.73, 210.06, 489.29, 240.1, 491.51, 262.35, 491.51, 287.93, 491.51, 341.33, 489.29, 361.36, 485.95, 381.38, 480.39, 400.29, 477.05, 419.2, 473.71, 440.34, 469.26, 458.14, 465.93, 474.83, 462.59, 492.62, 460.36, 515.99, 453.69, 534.9, 450.35, 557.15, 445.9, 573.83, 442.56, 646.14, 432.55, 805.22, 379.16, 859.73, 363.58, 877.53, 353.57, 889.77, 341.33, 887.54, 324.65, 848.61, 261.24, 787.42, 182.25, 750.71, 152.22, 732.91, 143.32, 712.89, 134.42, 696.2, 129.97, 678.4, 122.18, 653.93, 116.62, 574.95, 97.71, 558.26, 93.26, 533.79, 88.81, 512.65, 86.58, 485.95, 83.24, 458.14, 78.79, 440.34, 77.68, 419.2, 77.68, 399.18, 77.68, 380.27, 77.68, 353.57, 76.57, 333.55, 76.57, 314.63, 75.46, 289.05, 74.35, 266.8, 73.23, 246.77, 72.12, 222.3, 72.12]]",241629.0,"[129.97, 72.12, 759.8, 419.39]",0
1440,001440.jpg,3,3,Unknown,partial,white,crack,"[[219.51, 51.38, 211.96, 62.36, 205.1, 70.6, 191.37, 81.58, 174.22, 89.81, 158.43, 97.36, 142.65, 104.91, 132.36, 112.46, 123.44, 122.06, 116.57, 130.98, 108.34, 144.02, 100.79, 154.32, 94.62, 163.24, 87.07, 170.78, 78.15, 179.71, 58.25, 288.13, 58.25, 300.48, 57.56, 314.2, 59.62, 324.5, 62.36, 337.53, 66.48, 347.14, 74.72, 354.0, 85.01, 350.57, 87.75, 339.59, 89.13, 328.61, 91.87, 318.32, 96.67, 304.6, 99.42, 292.93, 101.48, 282.64, 103.54, 272.34, 107.65, 260.68, 111.77, 251.07, 120.01, 238.72, 126.87, 229.11, 135.79, 222.25, 146.77, 217.45, 159.81, 214.02, 172.16, 214.02, 185.2, 218.13, 203.04, 222.94, 218.13, 227.05, 231.86, 233.23, 242.84, 238.03, 253.82, 242.15, 266.17, 245.58, 273.72, 253.82, 276.46, 265.48, 280.58, 277.15, 290.87, 288.81, 304.6, 296.36, 318.32, 300.48, 333.42, 302.54, 350.57, 305.28, 375.96, 306.66, 388.31, 310.09, 410.27, 314.2, 423.31, 315.58, 434.98, 312.83, 445.96, 306.66, 465.93, 284.6, 464.81, 267.91, 461.48, 251.22, 460.36, 234.54, 460.36, 216.74, 465.93, 197.83, 477.05, 182.25, 489.29, 170.02, 403.41, 107.65, 300.48, 69.91]]",70032.0,"[57.56, 51.38, 431.73, 302.62]",0
1441,001441.jpg,4,3,front,partial,white,crack,"[[370.96, 382.45, 381.88, 395.67, 388.77, 407.16, 396.24, 418.07, 400.26, 426.69, 405.43, 439.33, 408.88, 450.82, 414.05, 460.01, 418.65, 468.63, 424.39, 477.82, 428.99, 485.29, 435.31, 492.18, 442.2, 499.65, 448.52, 505.97, 457.14, 511.72, 467.48, 515.74, 479.54, 519.19, 488.74, 522.63, 497.93, 526.65, 509.99, 530.1, 519.76, 534.12, 529.53, 535.27, 545.04, 536.42, 556.53, 536.42, 568.59, 536.42, 579.51, 536.42, 588.7, 533.55, 597.32, 529.53, 604.79, 521.48, 609.38, 512.87, 613.98, 504.25, 617.43, 494.48, 620.3, 484.14, 623.17, 471.5, 624.32, 458.29, 624.32, 446.22, 623.17, 437.61, 622.02, 428.99, 620.87, 419.8, 620.3, 410.6, 620.3, 400.84, 620.3, 391.07, 619.72, 382.45, 610.53, 374.41, 601.91, 370.39, 593.87, 366.37, 585.83, 362.92, 577.78, 359.47, 568.59, 356.6, 557.68, 352.58, 545.04, 349.13, 534.7, 347.98, 524.93, 346.26, 515.74, 344.54, 494.48, 341.66, 484.71, 341.09, 475.52, 339.37, 465.18, 337.07, 454.27, 335.92, 445.07, 335.92, 436.46, 339.37, 423.24, 345.11, 414.05, 349.71, 404.28, 354.88, 396.24, 358.9, 387.05, 362.92, 377.86, 369.81]]",37526.0,"[370.96, 335.92, 253.36, 200.5]",0
1442,001442.jpg,5,3,side,partial,gray,crack,"[[473.41, 126.18, 483.7, 120.01, 495.36, 116.57, 505.66, 114.52, 519.38, 115.2, 533.11, 117.95, 545.46, 120.01, 559.18, 122.75, 572.22, 123.44, 585.26, 124.12, 598.98, 124.81, 615.45, 126.18, 627.12, 126.18, 640.16, 126.18, 652.51, 124.81, 662.8, 122.75, 671.03, 115.89, 682.01, 111.77, 692.99, 109.71, 706.72, 109.71, 720.44, 109.03, 734.17, 109.71, 745.83, 109.71, 760.93, 109.71, 772.59, 109.71, 784.26, 109.71, 797.98, 111.08, 815.83, 111.77, 830.24, 113.83, 843.96, 113.83, 853.57, 119.32, 843.27, 130.98, 834.35, 137.16, 818.57, 144.71, 807.59, 150.88, 795.93, 157.06, 784.95, 163.24, 773.28, 168.73, 765.73, 176.96, 747.89, 180.39, 736.23, 181.08, 722.5, 176.27, 712.21, 171.47, 702.6, 166.67, 691.62, 163.92, 681.33, 162.55, 670.35, 161.86, 652.51, 159.81, 638.78, 158.43, 615.45, 156.37, 596.24, 155.0, 581.83, 153.63, 533.79, 148.83, 486.44, 147.45]]",15193.0,"[473.41, 109.03, 380.16, 72.05]",0
1443,001443.jpg,6,3,side,partial,white,crack,"[[839.18, 288.81, 835.74, 299.72, 830.57, 310.64, 825.4, 319.83, 822.52, 328.45, 820.23, 337.64, 818.5, 346.83, 825.97, 353.15, 835.16, 352.0, 844.35, 348.56, 852.97, 345.68, 863.31, 345.11, 873.65, 345.11, 884.0, 345.11, 893.76, 343.96, 902.95, 341.66, 909.85, 334.77, 911.0, 324.43, 909.27, 315.81, 900.66, 308.92, 892.04, 302.02, 882.85, 295.7, 874.8, 292.26, 867.34, 287.09, 858.14, 283.06]]",4298.0,"[818.5, 283.06, 92.5, 70.09]",0
1444,001444.jpg,1,1,side,partial,silver,dent,"[[651.19, 371.05, 663.33, 377.12, 676.34, 381.46, 694.0, 384.5, 685.1, 424.9, 701.9, 385.5, 736.18, 395.33, 753.53, 402.27, 769.14, 409.21, 781.28, 418.75, 790.82, 429.16, 784.75, 442.17, 772.61, 447.37, 758.73, 451.71, 745.72, 457.78, 732.71, 465.59, 722.31, 475.13, 711.03, 482.93, 698.89, 489.87, 685.88, 492.47, 672.87, 495.94, 658.99, 495.94, 620.3, 484.14, 623.17, 471.5, 624.32, 458.29, 624.32, 446.22, 623.17, 437.61, 622.02, 428.99, 620.87, 419.8, 620.3, 410.6, 620.3, 400.84, 620.3, 391.07, 619.72, 382.45, 610.53, 374.41, 615.63, 370.18, 628.64, 366.71]]",14445.0,"[610.53, 366.71, 180.29, 129.23]",0
1445,001445.jpg,1,1,rear,partial,white,dent,"[[436.61, 327.55, 438.91, 330.31, 439.6, 333.76, 436.84, 336.29, 433.16, 337.21, 429.48, 338.36, 426.03, 339.05, 422.34, 339.05, 418.66, 339.51, 415.21, 340.2, 411.53, 340.66, 409.69, 337.44, 408.08, 334.22, 406.24, 331.0, 403.02, 329.39, 402.79, 333.53, 403.94, 337.9, 404.86, 341.58, 407.85, 344.57, 411.53, 344.8, 414.98, 343.88, 418.89, 343.42, 422.57, 343.19, 436.46, 339.37, 445.35, 334.45, 447.19, 327.55]]",233.0,"[402.79, 327.55, 44.4, 17.25]",0
1446,001446.jpg,3,3,front,partial,white,crack,"[[635.18, 364.36, 641.85, 361.83, 645.53, 359.99, 648.75, 358.61, 651.97, 356.08, 654.96, 353.32, 658.64, 351.02, 663.48, 349.41, 667.62, 348.72, 671.3, 348.49, 675.67, 348.03, 679.58, 347.33, 683.03, 346.64, 687.4, 344.8, 690.86, 343.88, 694.77, 342.96, 700.52, 342.27, 704.2, 341.81, 708.8, 339.97, 712.48, 339.05, 718.93, 338.13, 722.38, 336.75, 725.37, 334.45, 729.05, 330.77, 732.27, 328.24, 735.72, 326.17, 739.17, 325.48, 742.63, 324.79, 746.31, 324.1, 749.76, 323.41, 753.21, 322.26, 756.89, 321.1, 760.34, 320.87, 764.71, 319.72, 770.93, 319.72, 774.38, 319.95, 779.67, 319.95, 782.89, 322.26, 786.34, 324.79, 790.25, 325.02, 795.32, 324.56, 799.69, 323.64, 802.91, 322.26, 806.82, 322.03, 805.67, 325.94, 806.13, 330.08, 807.74, 334.68, 807.97, 338.82, 808.2, 343.42, 807.51, 348.49, 804.75, 352.86, 801.76, 357.23, 800.15, 360.68, 796.93, 363.44, 794.17, 365.97, 788.41, 372.64, 785.65, 375.64, 781.28, 376.79, 776.91, 376.1, 773.46, 375.64, 768.63, 374.95, 764.94, 375.18, 761.26, 376.33, 757.58, 377.71, 753.67, 379.78, 748.84, 382.31, 745.85, 384.15, 742.4, 385.99, 738.02, 387.83, 718.93, 388.98, 701.9, 385.5, 685.1, 424.9, 694.0, 384.5, 676.34, 381.46, 663.33, 377.12, 651.19, 371.05, 628.64, 366.71]]",7431.0,"[628.64, 319.72, 179.56, 105.18]",0
1447,001447.jpg,1,1,Unknown,partial,white,dent,"[[491.51, 153.33, 489.29, 170.02, 477.05, 182.25, 465.93, 197.83, 460.36, 216.74, 460.36, 234.54, 461.48, 251.22, 464.81, 267.91, 465.93, 284.6, 469.26, 301.28, 483.73, 311.3, 500.41, 314.63, 517.1, 316.86, 534.9, 316.86, 553.81, 317.97, 572.72, 317.97, 591.63, 315.75, 610.54, 313.52, 640.58, 306.85, 658.38, 304.62, 676.18, 302.4, 693.98, 296.83, 711.78, 291.27, 730.69, 284.6, 749.6, 280.15, 767.4, 275.7, 777.4, 265.7, 766.29, 249.0, 756.27, 233.42, 744.04, 220.08, 732.91, 204.5, 721.79, 191.15, 706.21, 180.03, 682.85, 174.47, 661.72, 170.02, 645.03, 166.68, 616.11, 160.0, 598.31, 158.89, 580.51, 156.67, 563.82, 155.55, 544.91, 155.55, 527.11, 153.33, 508.2, 152.22]]",40137.0,"[460.36, 152.22, 317.04, 165.75]",0
1448,001448.jpg,6,4,rear,partial,white,glass shatter,"[[456.25, 102.85, 445.96, 101.48, 434.29, 104.91, 424.68, 112.46, 412.33, 122.06, 399.98, 129.61, 391.06, 135.79, 382.14, 143.34, 373.22, 150.88, 362.92, 157.75, 354.0, 163.92, 347.83, 174.22, 352.63, 185.88, 356.06, 196.17, 357.44, 207.84, 359.49, 218.82, 362.92, 232.54, 364.98, 245.58, 365.67, 255.88, 372.53, 268.91, 377.34, 278.52, 382.14, 288.13, 384.88, 299.11, 390.37, 308.71, 400.67, 310.77, 416.45, 308.03, 426.06, 299.79, 433.6, 292.24, 445.27, 291.56, 458.31, 296.36, 466.54, 305.97, 472.03, 319.01, 477.52, 327.93, 483.01, 337.53, 489.87, 349.89, 490.56, 361.55, 491.93, 372.53, 496.74, 384.88, 502.23, 398.61, 507.03, 410.96, 515.95, 420.57, 526.93, 429.49, 535.85, 435.66, 546.83, 443.21, 558.5, 448.02, 572.91, 453.51, 581.14, 442.53, 579.77, 426.06, 579.08, 413.02, 576.34, 400.67, 570.85, 379.39, 562.61, 356.06, 548.2, 317.63, 545.46, 296.36, 544.09, 281.95, 542.71, 260.68, 539.28, 247.64, 534.48, 234.6, 519.38, 220.88, 502.23, 200.29, 491.93, 184.51, 487.82, 174.22, 479.58, 146.08, 474.09, 117.95, 472.03, 107.65]]",36876.0,"[347.83, 101.48, 233.31, 352.03]",0
1449,001449.jpg,4,2,front,partial,white,scratch,"[[500.82, 186.46, 494.51, 193.35, 488.2, 201.95, 480.74, 211.71, 474.43, 221.46, 468.12, 230.06, 463.53, 237.52, 458.95, 244.98, 454.36, 252.43, 452.06, 261.61, 456.08, 269.64, 463.53, 274.81, 471.57, 279.4, 481.32, 283.98, 488.78, 289.15, 495.09, 295.46, 501.4, 301.77, 505.98, 309.8, 511.72, 317.83, 516.31, 325.86, 521.47, 333.89, 526.64, 341.35, 532.95, 349.38, 542.12, 352.25, 553.02, 352.82, 562.2, 352.82, 573.67, 352.82, 585.72, 352.82, 598.34, 352.82, 607.52, 352.82, 623.58, 352.82, 633.33, 352.82, 643.66, 352.82, 653.41, 352.82, 663.16, 352.82, 676.36, 352.82, 691.84, 352.82, 705.61, 352.82, 717.09, 352.82, 728.56, 352.82, 729.71, 343.64, 723.4, 336.76, 714.22, 329.3, 705.61, 320.7, 697.58, 311.52, 688.4, 300.62, 681.52, 293.74, 672.91, 287.43, 665.46, 281.69, 658.0, 275.95, 650.54, 269.07, 643.09, 261.04, 636.2, 254.16, 625.88, 246.12, 618.99, 239.24, 612.11, 232.36, 604.65, 225.47, 597.19, 218.02, 589.74, 211.71, 582.85, 205.4, 573.1, 199.09, 563.92, 191.63, 557.61, 185.32, 551.3, 179.01, 540.98, 173.27, 528.93, 172.12, 519.75, 172.12, 509.43, 175.57, 509.43, 175.57]]",27896.0,"[452.06, 172.12, 277.65, 180.7]",0
1450,001450.jpg,2,1,rear,partial,white,dent,"[[578.28, 137.75, 597.19, 137.75, 622.78, 138.87, 640.58, 142.2, 659.49, 148.88, 678.4, 155.55, 696.2, 161.12, 722.9, 170.02, 738.48, 180.03, 756.27, 188.93, 774.07, 197.83, 792.99, 206.73, 810.78, 214.51, 827.47, 224.53, 845.27, 236.76, 869.74, 250.11, 884.21, 259.01, 897.56, 270.14, 913.13, 282.37, 927.59, 293.5, 938.72, 306.85, 908.7, 322.4, 891.99, 326.87, 871.97, 335.77, 854.17, 339.11, 837.48, 341.33, 814.12, 343.56, 794.1, 345.78, 772.96, 345.78, 755.16, 345.78, 738.48, 341.33, 703.99, 309.07, 688.4, 300.62, 681.52, 293.74, 672.91, 287.43, 665.46, 281.69, 658.0, 275.95, 650.54, 269.07, 643.09, 261.04, 636.2, 254.16, 625.88, 246.12, 618.99, 239.24, 612.11, 232.36, 604.65, 225.47, 597.19, 218.02, 589.74, 211.71, 582.85, 205.4, 573.1, 199.09, 563.92, 191.63, 557.61, 185.32, 551.3, 179.01, 540.98, 173.27, 547.13, 165.57, 552.7, 148.88]]",41094.0,"[540.98, 137.75, 397.74, 208.03]",0
